"","리콜사유","Classification","Part.Type","Specific.Part"
"1617","당사에서 수입한‘더 뉴 레인지로버’일부 차량의 제조 과정에서 배기가스 후처리장치(DPF)의 연결부 연결나사가 제대로 조여져 있지 않거나 나사 일부가 누락되어 엔진실로부터 배기가스 배출 시 연결부가 벌어져 뜨거운 배기가스가 방출될 가능성이 있음.","Safety","Engine","Engine"
"1618","BMW 자체 품질 조사 결과 2022년 6월 20일부터 2022년 08월 04일까지 제작된 BMW 740i, i7 xdrive60 차량의 주차등에서 제작 결함이 발견되었습니다. 외부 조명등(헤드라이트/방향지시등/주간주행등/차폭등)을 제어하는 소프트웨어 오류로 인해 주차등을 작동시킬 경우 차량 전면부 그릴 등화가 소등되지 않고 점등되어, '자동차 및 자동차 부품의 성능과 기준에 관한 규칙' 제 40조의 3(주차등)의 별표 6의 32 작동기준을 충족하지 못하는 것으로 확인되었습니다.","Safety","Lighting","Headlights"
"1619","국내 수입된 차량에서 계기판 소프트웨어의 속도계 설정값 오류로 인해 계기판에 표시되는 속도가 실제 차량 속도보다 낮게 표시되는 것으로 확인되었습니다.","Safety","Other","Unknown"
"1620","냉각수 접합부(COOLANT JUNCTION) 내구성 부족으로 인한 변형으로 냉각수 누수","Safety","Air Conditioning","Unknown"
"1621","공급업체의 생산 오류로 인하여 후방 도어 트림 바 고정 클립이 사양에 맞지 않아 고정 클립의 잡아주는 힘이 너무 작아 트림 바가 분리될 수 있습니다.","Safety","Body/Chassis","Unknown"
"1622","ABS(바퀴잠김식 제동장치) 컨트롤 모듈 소프트웨어 오류로 시동걸기 전 시스템 점검단계에서 ABS기능 진단점검이 간헐적으로 완료가 되지않을 가능성이 발견되었습니다.","Safety","Brakes","Unknown"
"1623","디젤 2.0/2.2 엔진 연료공급호스 클램프 사양 선정 및 체결 간극 설정 미흡으로 인해 체결력 부족으로 연료 누유","Safety","Engine","Engine"
"1624","디젤 2.2 엔진 연료공급호스 클램프 사양 선정 및 체결 간극 설정 미흡으로 인해 체결력 부족으로 연료 누유","Safety","Engine","Engine"
"1625","후방 서스펜션 링크의 생산 공정 오류로 내구성이 부족한 부품이 장착되어 시간이 지남에 따라 해당 부품이 파손 및 손상될 수 있는 가능성이 있습니다.","Safety","Suspension","Unknown"
"1626","차량 전면부 그릴 등화가 '자동차 및 자동차부품의 성능과 기준에 관한 규칙' 제40조(차폭등)의 고장 시 작동기준을 충족하지 못하는 것으로 확인되었습니다.","Safety","Other","Unknown"
"1627","QM6 가솔린 (GDe) 차량의 연료공급호스와 연결되는 파이프(연료라인)가 완전하게 삽입되지 않은 상태로 부품업체에서 일부 공급되어 차량에 장착된 것이 확인 됨","Safety","Fuel System","Fuel Pump"
"1628","일부 2022년식 Ranger 차량은 계기판 소프트웨어 문제로 주행 중 뒷좌석 안전띠 미착용 시 차임이 20초간만 작동하여 한국에 ‘자동차 및 자동차부품의 성능과 기준에 관한 규칙 - 제 27조 제4항 관련 [별표5의 24]좌석안전띠 경고장치 설치 및 작동기준 - 2. 좌석안전띠 경고장치 작동기준 - 나. 2단계 경고 주행 중 30초 이상 작동’을 준수하지 못하였습니다.","Safety","Seats and Interior","Unknown"
"1629","오일 쿨러 호스의 단열조치가 제대로 되지 않아, 배기 매니폴드에서 발생하는 열에 의해 오일 쿨러 호스에 균열이 발생하고, 이로 인해 엔진오일이 누유될 수 있습니다.","Safety","Engine","Engine"
"1630","메인 퓨즈 박스의 공급업체의 신규 조립공장에서 생산 초기에 공정의 문제(퓨즈 고정 너트 조임시 퓨즈의 유동)로 메인 퓨즈의 변형 및 미세 손상으로 퓨즈의 단선 발생 가능성이 확인되었습니다.","Safety","Electrical","Unknown"
"1631","계기판 소프트웨어 오류로 계기판에 타이어공기압경고장치, 안전성제어장치 경고등이 원동기 작동 위치에 있을 때 점등되고 정상상태에 소등되는 단계가 진행되지 않아 자동차 및 자동차 부품의 성능과 기준에 관한 규칙 제 12 조 2 와 제 90 조의 2 의 별표 7 의 7 위반 되었습니다.","Safety","Wheels","Tires"
"1632","바디 컨트롤 유닛(Body Control Unit)의 소프트웨어 오류로 작업등이 차량 속도 20km/h를 초과하여 주행하더라도 소등되지 않습니다. 이는 자동차 안전기준 제47조(그 밖의 등화의 제한)의 기준에 부적합 합니다.","Safety","Electrical","Unknown"
"1633","엔진 하부를 보호하는 언더커버가 착오로 설치되지 않아, 그로 인해 전면 범퍼의 하부 보강재가 정상적으로 고정되지 않게 되어, 보행자와의 차량 충돌 시 보행자의 상해 위험이 증가될 가능성","Safety","Engine","Engine"
"1634","에어백 관리 모듈(ORC)에 잘못된 소프트웨어가 설치되었습니다. 이로 인해 에어백 관리 모듈(ORC) 내부에 특정 문제가 발생할 경우 고장코드가 설정되지 않아 에어백 경고등이 켜지지 않을 수 있으며, 운전석/조수석의 전면 및 무릎 에어백이 전개되지 않을 수 있음.","Safety","Interior Safety","Unknown"
"1635","악트로스 모델 2646LS 외 2차종에 적용된 상단 스티어링 샤프트의 제작 단조(forging)과정에서 크랙이 발생한 부품이 장착되었을 가능성이 발견되었습니다.","Safety","Steering","Unknown"
"1636","배터리 셀 생산 공정 중에 손상된 음극판 조각이 배터리 셀 내부에 유입되어 고전압 배터리에 단락이 발생 할 수 있습니다","Safety","Electrical","Unknown"
"1637","등화장치(차폭등) 색도기준 미달","Safety","Other","Unknown"
"1638","XM3 TCe260과 CAPTUR TCe260 차량에 장착된 연료 펌프 내부 구성품인 임펠러의 마찰이나 손상으로 인해 엔진으로의 연료 공급량이 감소하거나 연료 공급이 불가한 경우가 발생할 가능성이 확인됨. * 임펠러 : 모터와 결합되어 회전하는 부분으로 날개의 형상과 원심력을 이용하여 액체 상태인 연료에 운동에너지를 전달하여 일정한 압력으로 연료 탱크에서 엔진으로 연료를 공급하는 역할을 하는 연료 펌프의 핵심 부품임","Safety","Engine","Fuel Pump"
"1639","공급업체의 생산 공정 오류로 인하여 뒤 중앙 시트 등받이의 접힘 기능을 위한 베어링 부싱(bushing) 부품이 내구성 부족으로 작동 시 파손될 수 있습니다. 베어링 부싱이 파손된 경우 장착된 스프링이 분리될 수 있습니다.","Safety","Seats and Interior","Seats"
"1640","생산 공정 상 오류로 인하여 전방 좌측 충돌 센서의 커넥터가 제대로 체결되지 않았을 수 있습니다. 이러한 경우 차량 운행 시의 진동 등으로 인해 충돌 센서의 커넥터 연결이 느슨해질 수 있어, 정면 충돌 사고 발생 시 전방 충돌 센서의 측정값이 에어백 컨트롤 유닛에 제대로 전달되지 않을 수 있습니다.","Safety","Interior Safety","Unknown"
"1641","엔진의 크랭크샤프트 센서로 신호를 주는 톤 휠 둘레 금속이 떨어질 경우 톤 휠 아래에 위치한 크랭크샤프트 센서와 톤 휠 금속과의 자기장 신호가 끊겨 크랭크샤프트 센서가 크랭크샤프트의 위치/속도/회전방향을 엔진컨트롤모듈로 전달하지 못하고 이로 인해 엔진컨트롤모듈은 연료를 분사시키지 않을 수 있습니다(엔진 경고등 발생). 이럴 경우 다른 센서의 신호를 통해 연료를 지속적으로 분사시키는 엔진 컨트롤 모듈 보완 프로그램이 있어야 하나, 해당 보완 프로그램이 없어 시동이 꺼질 수 있음.","Safety","Wheels","Engine"
"1642","일부 차량에서 연료탱크 내부에 연료 공급 모듈(FDM)에 장착된 연료 튜브에서 누유가 발생할 수 있습니다. 이로 인해 연료 공급 부족을 발생시켜 시동 꺼짐 및 시동불가로 이어질 수 있습니다. 연료 튜브에서 누유가 발생 될 가능성이 있는 이유는 공급업체의 튜브 공정에 투입된 신규 작업자가 튜브 압출 노즐의 청소 및 유지 보수를 미준수하여 사양보다 벽이 얇은 연료 튜브 호스가 생산되었을 수 있기 때문입니다. (2021.08.27 국토교통부에 리콜 사전 보고를 진행하였습니다. 이후 충분한 부품이 확보되어 2021.12.17부터 제작 결함 시정을 실시하고자 합니다.)","Safety","Fuel System","Fuel Pump"
"1643","특정 기간 내에 생산된 구 타카다社의 전방 에어백(SDI-D, PSAN;위상안정화 질산 암모늄)의 추진제는 높은 습도와 심한 온도 변화에 장기간 노출될 경우 성능이 저하될 가능성이 있습니다.","Safety","Interior Safety","Unknown"
"1644","도어를 닫을 시 어려움이 있을 수 있고 주행중에 도어가 의도치 않게 열릴 수 있음","Safety","Body/Chassis","Unknown"
"1645","국부적인 실린더 헤드 부위의 과열로 인해 실린더헤드의 크랙이 발생되어질 수 있으며 이로인해 오일의 누유로 인한 엔진룸의 화재발생이 될 수 있음","Safety","Engine","Engine"
"1646","SRS에어백 커넥터가 주변 공간의 부족으로 커넉터가 눌려 에어백 성능에 영향이 있을 수 있음","Safety","Interior Safety","Unknown"
"1647","부품의 적절하지 않은 열처리 과정이 적용된 부품의 경우 재질 경화로 인해 가공 과정에서 미세한 내부 균열이 발생될 수 있으며, 부품에 충격이 가해지는 경우 파손이 발생될 수 있음","Safety","Suspension","Unknown"
"1648","국내 수입된 일부 차량에 국내 사양에 부합하지 않는 연료 증발 시스템의 연료탱크로 인해 휘발유 증발가스가 외부로 유출이 되어 계기판의 경고등 점등이 될 수있는 상황이 발생할 수 있음","Safety","Fuel System","Fuel Pump"
"1649","운전석 전도 시트 배선과 시트 프레임의 간섭으로 인하여 배선에 마모가 발생 할 수 있음","Safety","Seats and Interior","Seats"
"1650","왼쪽 스위치 하우징 버튼으로 여러가지 전기 장치들의 신호를 동시에 여러 개 입력할 경우에 내부 회로에 과부하가 걸리게 됨 자체적으로 내부 회로를 보호하기 위하여 대쉬보드 소프트웨어는 안전모드로 전환되므로 안전모드 상태에서는 일부 전기장치 작동이 불가함","Safety","Electrical","Unknown"
"1651","운전자의 무릎이 시동 키에 닿을 경우 시동 키의 위치가 ON에서 ACC로 의도하지 않게 회전할 수 있음","Safety","Other","Unknown"
"1652","주차등 밝기가 밝아 마주오는 운전자 시야를 방해할 가능성","Safety","Other","Unknown"
"1653","가솔린 3.5GDI엔진 장착 일부 차량에서 연료레일 튜브 손상","Safety","Engine","Engine"
"1654","타이어공기압경고장치의 경고등 점등을 위한 소프트웨어 설정값 오류로 주행중 타이어 압력 저하시 경고등이 점등되지 않는 타이어공기압경고장치의 안전기준을 만족하지 못하는 결함","Safety","Wheels","Tires"
"1655","당사에서 수입한 ‘재규어 F-PACE, 재규어 F-Type Convertible, 디스커버리 스포츠, 디스커버리, 레인지로버 스포츠, 디펜더 90 및 디펜더 110’ 일부 차량에서 1열 좌석안전띠 리트랙터 내 손상된 프리텐셔너 튜브가 장착되었을 가능성이 있음. * 리트랙터 : 좌석안전띠 중 띠의 일부 또는 전체를 수납하는 장치 * 프리텐셔너 : 충돌 순간 안전띠의 느슨함을 방지하기 위한 목적으로 안전띠를 감아주기 위해 추가적으로 설치하는 외부 또는 내부 장치","Safety","Seats and Interior","Unknown"
"1656","조립 공정 오류로 B-필러 내의 와이어링 하니스가 펠트 스트립(felt strip)으로 고정되지 않았을 수 있습니다. 이러한 경우 차량 운행시의 진동으로 와이어링 하니스가 손상될 수 있습니다.","Safety","Other","Unknown"
"1657","브레이크 진공펌프 내 메쉬필터의 설계오류로 오일 공급이 제대로 되지 않아 진공펌프가 고착되고, 이로 인해 진공압이 형성되지 않아 제동 시 브레이크 페달을 평상시대로 밟을 경우 제동거리가 길어질 가능성","Safety","Brakes","Brakes"
"1658","시동 시 계기판 내부 온도센서가 섭씨 0도 미만으로 떨어진 것을 감지하면, 계기판 자체적으로 예열하는 과정에서 소프트웨어 오류 발생.","Safety","Other","Unknown"
"1659","계기판소프트웨어 오류로 인해 계기판 C PU 에서 계 기 판 화 면 으로 데이터 전송 과 정 중 다른 신호와 충돌 이 발생할 수있습니다 . 결과적으로 CPU 는 자기 진단기능에 의해 모든 신호 전송을 중지하여 계기판 화 면 정지될 수 있습니다","Safety","Other","Unknown"
